order_id,order_date,updated_at,customer_id,channel,secondary_channel,notes,revenue,units_sold,discount_pct,margin,region
ORD-003894,2026-04-23 14:39:49.120269,2026-04-23 14:39:49.120269,5448,partner,referral,,4565.111535959799,123,0.2674814461174155,0.4853045692960736,Nordeste
ORD-003895,2026-04-22 23:39:49.120271,2026-04-22 23:39:49.120271,5403,field,referral,,5382.260317588731,21,0.265391869831069,0.46203452932893785,Norte
ORD-003896,2026-04-23 17:39:49.120273,2026-04-23 17:39:49.120273,3562,partner,referral,,5741.5724079906995,50,0.2649818555352129,0.47721269628252005,Sudeste
ORD-003896,2026-04-24 18:39:49.120275,2026-04-24 18:39:49.120275,5991,field,referral,,5448.875206307212,195,0.2967815254819193,0.3068548090871288,Sul
ORD-003898,2026-04-24 04:39:49.120277,2026-04-24 04:39:49.120277,7602,partner,,,3689.8823625169043,182,0.17885024985956585,0.2954457829959047,Nordeste
ORD-003899,2026-04-22 23:39:49.120279,2026-04-22 23:39:49.120279,1182,partner,referral,,5263.45506188374,51,0.15374895981314293,0.31684440302258277,Centro-Oeste
ORD-003900,2026-04-23 18:39:49.120281,2026-04-23 18:39:49.120281,2178,partner,referral,ok,5058.559712803854,108,0.23919929192984246,0.43592855552155985,Norte
ORD-003901,2026-04-22 22:39:49.120283,2026-04-22 22:39:49.120283,8579,field,referral,,3648.349449065766,108,0.03304035528619496,0.3499846342905708,Norte
ORD-003902,2026-04-23 19:39:49.120286,2026-04-23 19:39:49.120286,6126,field,,ok,3942.824714952676,53,0.2349141196524612,0.3065446641081512,Nordeste
ORD-003903,2026-04-24 18:39:49.120288,2026-04-24 18:39:49.120288,9762,partner,,,5315.631723177048,48,0.24366774775662817,0.37910893424630604,Sudeste
ORD-003904,2026-04-23 01:39:49.120290,2026-04-23 01:39:49.120290,6441,telesales,referral,,6152.289783367731,87,0.17315760176653452,0.29108408533899965,Sudeste
ORD-003905,2026-04-23 07:39:49.120292,2026-04-23 07:39:49.120292,6879,digital,referral,,2325.993722423402,120,0.11637594254791195,0.24156875626622776,Sudeste
ORD-003906,2026-04-23 09:39:49.120294,2026-04-23 09:39:49.120294,9090,partner,referral,,6468.073486043154,161,0.19686811951455288,0.36033879661469237,Norte
ORD-003907,2026-04-22 21:39:49.120296,2026-04-22 21:39:49.120296,6943,field,,,5896.991611089806,168,0.2745053053793874,0.3087141430299255,Norte
ORD-003908,2026-04-24 09:39:49.120298,2026-04-24 09:39:49.120298,3966,telesales,referral,ok,4738.94220019924,5,0.04738930458372704,0.34890399234608227,Nordeste
ORD-003909,2026-04-23 00:39:49.120300,2026-04-23 00:39:49.120300,5751,field,,,4211.140051970402,131,0.0933308373446904,0.13521122865524007,Nordeste
ORD-003910,2026-04-24 08:39:49.120303,2026-04-24 08:39:49.120303,3120,digital,,,4968.520139062972,123,0.20142613531916262,0.2786337283809245,Centro-Oeste
ORD-003910,2026-04-22 21:39:49.120305,2026-04-22 21:39:49.120305,4008,telesales,,ok,3731.3215672092356,10,0.24996512868804877,0.34639541933435597,Centro-Oeste
ORD-003912,2026-04-24 10:39:49.120307,2026-04-24 10:39:49.120307,7121,telesales,referral,ok,4286.765976063996,167,0.19562072064572503,0.22868874881920115,Norte
ORD-003913,2026-04-23 17:39:49.120309,2026-04-23 17:39:49.120309,2340,telesales,referral,ok,2729.9676582732245,119,0.17725275188525785,0.23140891634916583,Sul
ORD-003914,2026-04-23 05:39:49.120311,2026-04-23 05:39:49.120311,7047,partner,referral,,2410.172451517967,144,0.025722359817300033,0.3531015501285374,Sudeste
ORD-003915,2026-04-24 15:39:49.120313,2026-04-24 15:39:49.120313,6255,field,referral,ok,7298.7679616470605,132,0.13011497384678516,0.4061265532366121,Nordeste
ORD-003916,2026-04-24 15:39:49.120315,2026-04-24 15:39:49.120315,3775,digital,referral,,4575.6902620899455,67,0.26705240963331756,0.27866271397003045,Sudeste
ORD-003917,2026-04-23 03:39:49.120320,2026-04-23 03:39:49.120320,1404,telesales,referral,ok,4744.4268252028405,40,0.10849219586754377,0.32902986739829115,Nordeste
ORD-003918,2026-04-24 16:39:49.120322,2026-04-24 16:39:49.120322,7340,digital,referral,,4463.120648266951,76,0.11430167866048421,0.3308781858520939,Norte
ORD-003919,2026-04-23 14:39:49.120325,2026-04-23 14:39:49.120325,8419,partner,referral,,3506.6711766229305,152,0.10726724551455144,0.22501486302204943,Sudeste
ORD-003920,2026-04-22 22:39:49.120327,2026-04-22 22:39:49.120327,7569,telesales,referral,ok,4131.52546828408,127,0.10882456096491325,0.4447108863638735,Norte
ORD-003921,2026-04-23 14:39:49.120329,2026-04-23 14:39:49.120329,4787,telesales,,ok,4609.42643276202,125,0.12142763385458777,0.33536340398334236,Nordeste
ORD-003922,2026-04-23 20:39:49.120331,2026-04-23 20:39:49.120331,6881,telesales,referral,ok,4264.034066937642,26,0.23200926666279525,0.33622083236175554,Nordeste
ORD-003923,2026-04-23 23:39:49.120333,2026-04-23 23:39:49.120333,4732,digital,,,3597.356726766625,2,0.13651882703876825,0.37983867231704005,Sul
ORD-003924,2026-04-23 13:39:49.120340,2026-04-23 13:39:49.120340,4223,partner,,ok,5075.3865518688535,133,0.18212569189047034,0.22520040127990393,Centro-Oeste
ORD-003925,2026-04-23 16:39:49.120342,2026-04-23 16:39:49.120342,3944,field,referral,,4726.037630241772,190,0.1327260919776739,0.4235947436233626,Sudeste
ORD-003926,2026-04-23 19:39:49.120344,2026-04-23 19:39:49.120344,2897,telesales,referral,,4971.489326092432,72,0.26215023142157123,0.43404886167638357,Sul
ORD-003927,2026-04-24 11:39:49.120347,2026-04-24 11:39:49.120347,9723,telesales,,,5346.053774423803,89,0.053624765346368064,0.36124253574570664,Sul
ORD-003928,2026-04-23 11:39:49.120349,2026-04-23 11:39:49.120349,6995,field,,,4295.371305242079,191,0.03687070997195423,0.38697667582629147,Sudeste
ORD-003929,2026-04-23 08:39:49.120351,2026-04-23 08:39:49.120351,2574,digital,referral,,4297.334471662226,47,0.12231782162665578,0.323913640203912,Nordeste
ORD-003930,2026-04-23 09:39:49.120353,2026-04-23 09:39:49.120353,8784,partner,,ok,6278.943074702466,104,0.29228630342125544,0.41906352390492635,Centro-Oeste
ORD-003931,2026-04-24 15:39:49.120355,2026-04-24 15:39:49.120355,2361,field,,,3367.181749309056,18,0.20993891063213402,0.28416482342992166,Norte
ORD-003932,2026-04-23 09:39:49.120357,2026-04-23 09:39:49.120357,6342,digital,referral,ok,2251.6419021307597,53,0.1848809561448491,0.34740813394926434,Centro-Oeste
ORD-003933,2026-04-23 08:39:49.120359,2026-04-23 08:39:49.120359,2489,field,referral,ok,5166.646442468977,75,0.1171003696193354,0.35218107888173467,Centro-Oeste
ORD-003934,2026-04-24 10:39:49.120362,2026-04-24 10:39:49.120362,4250,partner,referral,,3744.7798861508763,137,0.08854559055579307,0.3469052424899866,Sul
ORD-003935,2026-04-23 03:39:49.120363,2026-04-23 03:39:49.120363,6926,digital,referral,ok,3207.1788512478615,62,0.28697341873046295,0.43553008450321096,Norte
ORD-003936,2026-04-23 18:39:49.120366,2026-04-23 18:39:49.120366,9991,field,,,5562.285620510904,92,0.12807587682504776,0.525056386977738,Sudeste
ORD-003937,2026-04-23 20:39:49.120368,2026-04-23 20:39:49.120368,9926,field,,ok,,60,0.21332548263197124,0.3412130362218438,Nordeste
ORD-003938,2026-04-23 09:39:49.120370,2026-04-23 09:39:49.120370,9059,partner,referral,,2983.723130841789,29,0.24313144325138808,0.38762861070617205,Norte
ORD-003939,2026-04-23 19:39:49.120372,2026-04-23 19:39:49.120372,3119,field,referral,,6821.9353428114655,158,0.1972568764442866,0.2858058049168435,Centro-Oeste
ORD-003939,2026-04-23 17:39:49.120374,2026-04-23 17:39:49.120374,1841,field,,,2567.176482723121,134,0.06978173752049399,0.43255371841318324,Sul
ORD-003941,2026-04-24 04:39:49.120376,2026-04-24 04:39:49.120376,9149,partner,,ok,4395.98592919668,129,0.0863951089482752,0.3086012274945496,Centro-Oeste
ORD-003942,2026-04-22 23:39:49.120378,2026-04-22 23:39:49.120378,9307,partner,,,2232.8678701833724,117,0.006894866637863406,0.6016102492209927,Norte
ORD-003943,2026-04-22 21:39:49.120380,2026-04-22 21:39:49.120380,3507,telesales,,ok,4824.789880622672,27,0.2908135681609188,0.2163408160295453,Nordeste
ORD-003944,2026-04-24 12:39:49.120383,2026-04-24 12:39:49.120383,1172,field,,,3730.6695597474945,103,0.25039589996225226,0.5217956133670337,Sudeste
ORD-003945,2026-04-23 08:39:49.120385,2026-04-23 08:39:49.120385,6830,digital,,ok,5483.129778395243,141,0.12120346177768251,0.4292977750439566,Nordeste
ORD-003946,2026-04-24 17:39:49.120387,2026-04-24 17:39:49.120387,1684,partner,referral,,4479.1363364319495,99,0.2677262455779179,0.26022065338587214,Nordeste
ORD-003947,2026-04-24 01:39:49.120389,2026-04-24 01:39:49.120389,1364,partner,,,6120.729334808195,144,0.04610411159953359,0.5355558710215682,Nordeste
ORD-003948,2026-04-22 21:39:49.120391,2026-04-22 21:39:49.120391,9433,telesales,referral,,3984.3432991152904,66,0.012611325037909571,0.2757271672046046,Norte
ORD-003949,2026-04-24 10:39:49.120393,2026-04-24 10:39:49.120393,5460,field,referral,,2574.546772624899,103,0.04058798684976634,0.32485353197098266,Sudeste
ORD-003950,2026-04-24 01:39:49.120397,2026-04-24 01:39:49.120397,2008,partner,referral,ok,4785.019263632239,76,0.2650258035922723,0.246272595530394,Nordeste
ORD-003951,2026-04-24 08:39:49.120400,2026-04-24 08:39:49.120400,6890,digital,referral,ok,4196.931023448965,199,0.048147228100593915,0.3382838475848906,Nordeste
ORD-003952,2026-04-23 08:39:49.120404,2026-04-23 08:39:49.120404,4322,field,,,2316.888142347054,36,0.02043788257272633,0.3457842176195131,Nordeste
ORD-003953,2026-04-23 21:39:49.120408,2026-04-23 21:39:49.120408,5826,partner,,,3233.543668697148,57,0.05566406346546351,0.41640245524877845,Sudeste
ORD-003954,2026-04-23 15:39:49.120411,2026-04-23 15:39:49.120411,9088,partner,referral,,3615.441065428213,136,0.12451875727092762,0.5450650961751471,Sul
ORD-003955,2026-04-22 22:39:49.120415,2026-04-22 22:39:49.120415,3140,digital,,ok,6366.46006848088,12,0.14892935634246804,0.3089631489229377,Sudeste
ORD-003956,2026-04-23 18:39:49.120419,2026-04-23 18:39:49.120419,6817,partner,,ok,5348.934959483975,103,0.0707751396588617,0.12978956648942266,Centro-Oeste
ORD-003957,2026-04-23 08:39:49.120422,2026-04-23 08:39:49.120422,8455,partner,,ok,4082.7178046487184,6,0.24171502222687874,0.4018798515893285,Sudeste
ORD-003958,2026-04-24 14:39:49.120426,2026-04-24 14:39:49.120426,4813,digital,referral,ok,5065.043675846687,106,0.28795332851246774,0.3059751424533959,Nordeste
ORD-003959,2026-04-24 08:39:49.120430,2026-04-24 08:39:49.120430,9730,field,,,2052.6481441679452,64,0.0872508474911953,0.49547627228450586,Sul
ORD-003960,2026-04-22 22:39:49.120434,2026-04-22 22:39:49.120434,5034,field,referral,,3822.112666622398,38,0.27932628165778106,0.34723323133571304,Sudeste
ORD-003961,2026-04-23 02:39:49.120437,2026-04-23 02:39:49.120437,5132,partner,referral,ok,4981.1944548100355,100,0.24537584354233277,0.2892727379461732,Sul
ORD-003962,2026-04-23 12:39:49.120439,2026-04-23 12:39:49.120439,8956,digital,referral,,4698.451567674561,66,0.2658060826747945,0.26896251073101984,Nordeste
ORD-003963,2026-04-24 01:39:49.120441,2026-04-24 01:39:49.120441,6722,partner,,,3852.7726249156703,16,0.017909630297646594,0.399830937573143,Norte
ORD-003963,2026-04-24 09:39:49.120443,2026-04-24 09:39:49.120443,8817,field,referral,,4454.0302414428,107,0.25021257890111975,0.327981066957786,Sudeste
ORD-003965,2026-04-23 02:39:49.120445,2026-04-23 02:39:49.120445,8112,telesales,referral,ok,4905.730205654421,113,0.17577752707520147,0.46741658025042016,Nordeste
ORD-003966,2026-04-23 06:39:49.120447,2026-04-23 06:39:49.120447,7410,telesales,referral,ok,4488.772007797815,132,0.011477574732250473,0.33315284008625573,Nordeste
ORD-003967,2026-04-24 07:39:49.120449,2026-04-24 07:39:49.120449,3173,partner,,ok,5533.204748308167,180,0.2260951185518992,0.4631696128156538,Sudeste
ORD-003968,2026-04-23 15:39:49.120452,2026-04-23 15:39:49.120452,4589,partner,referral,,4882.442531865171,140,0.07251452656497386,0.2395892635135225,Centro-Oeste
ORD-003969,2026-04-23 13:39:49.120454,2026-04-23 13:39:49.120454,8779,telesales,referral,,5113.488564515615,159,0.2391227140918917,0.21091042625301126,Sudeste
ORD-003970,2026-04-23 20:39:49.120456,2026-04-23 20:39:49.120456,6543,partner,,,6556.2657458761005,129,0.1877967417999279,0.41633500963248116,Nordeste
ORD-003971,2026-04-22 23:39:49.120458,2026-04-22 23:39:49.120458,3521,field,,ok,5493.007599558079,134,0.14769953127347044,0.31284595235815,Norte
ORD-003972,2026-04-24 13:39:49.120460,2026-04-24 13:39:49.120460,3945,digital,,,6589.150135657167,158,0.007015048623054143,0.32891593103650624,Centro-Oeste
ORD-003973,2026-04-24 06:39:49.120462,2026-04-24 06:39:49.120462,7981,field,,ok,3693.702760535784,132,0.2669024195402465,0.26902448245584026,Sul
ORD-003974,2026-04-24 14:39:49.120464,2026-04-24 14:39:49.120464,2603,partner,,,2589.103352585342,100,0.04426931311315289,0.26315988940469176,Centro-Oeste
ORD-003975,2026-04-23 10:39:49.120466,2026-04-23 10:39:49.120466,2008,digital,,ok,4331.663051146912,146,0.24890845489489538,0.4008533684701514,Sul
ORD-003976,2026-04-23 12:39:49.120468,2026-04-23 12:39:49.120468,7885,digital,,ok,4229.284365987141,193,0.20644875574952148,0.3484922164155286,Sul
ORD-003977,2026-04-22 20:39:49.120471,2026-04-22 20:39:49.120471,3595,digital,referral,,,99,0.020871818461270262,0.26518390804810626,Sul
ORD-003978,2026-04-23 17:39:49.120473,2026-04-23 17:39:49.120473,7887,field,referral,ok,,45,0.16266452987180113,0.4132435103585391,Centro-Oeste
ORD-003979,2026-04-24 11:39:49.120475,2026-04-24 11:39:49.120475,5802,digital,referral,,4405.34524744807,80,0.2885261298047962,0.44399307779193564,Nordeste
ORD-003980,2026-04-23 21:39:49.120477,2026-04-23 21:39:49.120477,9979,partner,referral,ok,4986.2152392514645,3,0.2768426531487199,0.34129343063414475,Sul
ORD-003981,2026-04-24 14:39:49.120479,2026-04-24 14:39:49.120479,5723,digital,referral,ok,,62,0.04388951062474391,0.43025599344063614,Centro-Oeste
ORD-003982,2026-04-23 11:39:49.120494,2026-04-23 11:39:49.120494,8806,digital,,,4294.164423313565,177,0.05195502746691585,0.2698556087190418,Nordeste
ORD-003983,2026-04-23 11:39:49.120498,2026-04-23 11:39:49.120498,8653,telesales,referral,,4930.282143847615,20,0.04609023263355507,0.39617671198141374,Centro-Oeste
ORD-003984,2026-04-23 02:39:49.120502,2026-04-23 02:39:49.120502,2907,partner,,ok,5794.917157094372,177,0.22685234216734115,0.36294001689621985,Sudeste
ORD-003985,2026-04-24 03:39:49.120506,2026-04-24 03:39:49.120506,9964,partner,referral,ok,6342.894565467194,112,0.04822618178512804,0.286675112668392,Nordeste
ORD-003986,2026-04-24 04:39:49.120510,2026-04-24 04:39:49.120510,7711,telesales,referral,ok,4539.368648947301,64,0.019374441531482232,0.5142446865056214,Sul
ORD-003987,2026-04-24 15:39:49.120514,2026-04-24 15:39:49.120514,1964,field,referral,ok,3520.9850956865225,95,0.1170996374063342,0.36862199934052714,Nordeste
ORD-003988,2026-04-23 23:39:49.120517,2026-04-23 23:39:49.120517,1054,partner,,,6341.440912912038,175,0.2900668269475817,0.302734381815806,Nordeste
ORD-003989,2026-04-23 20:39:49.120519,2026-04-23 20:39:49.120519,3442,partner,referral,,3206.839863917412,24,0.09247796170723104,0.3515699239474446,Norte
ORD-003989,2026-04-23 07:39:49.120522,2026-04-23 07:39:49.120522,1146,digital,,,6648.694611738159,113,0.2172708128441077,0.280424449093717,Sul
ORD-003991,2026-04-23 07:39:49.120523,2026-04-23 07:39:49.120523,4218,partner,,,6112.962437902476,54,0.0431883234999327,0.25744972838913965,Sul
ORD-003992,2026-04-24 12:39:49.120526,2026-04-24 12:39:49.120526,9966,partner,,,6287.278549714644,108,0.1863437613999063,0.314046431554982,Nordeste
ORD-003993,2026-04-24 05:39:49.120528,2026-04-24 05:39:49.120528,5309,field,,ok,5322.469027167703,157,0.17434978273112814,0.31946300557699575,Centro-Oeste
ORD-003994,2026-04-23 18:39:49.120530,2026-04-23 18:39:49.120530,1215,field,referral,,1965.0119518346219,184,0.27125195178606665,0.28566609518347447,Sudeste
ORD-003995,2026-04-24 03:39:49.120532,2026-04-24 03:39:49.120532,5444,telesales,,,3253.055002709347,51,0.21496715903428948,0.4500890641455202,Sudeste
ORD-003996,2026-04-24 17:39:49.120534,2026-04-24 17:39:49.120534,2971,partner,,ok,4868.26586483167,133,0.036235436436549806,0.28873787425193853,Sudeste
ORD-003997,2026-04-23 03:39:49.120536,2026-04-23 03:39:49.120536,8704,partner,referral,ok,,85,0.12143997864238017,0.2754216766924095,Nordeste
ORD-003998,2026-04-23 08:39:49.120539,2026-04-23 08:39:49.120539,1814,field,referral,ok,4121.664145994536,101,0.0001669097303502065,0.255142380847032,Norte
ORD-003999,2026-04-23 18:39:49.120541,2026-04-23 18:39:49.120541,7934,field,,,5235.36981699111,33,0.07229906100694229,0.2474413554600498,Sul
ORD-004000,2026-04-24 04:39:49.120543,2026-04-24 04:39:49.120543,5013,telesales,referral,ok,4296.030857965636,171,0.29139782862438457,0.4321961347630533,Sul
ORD-004001,2026-04-23 03:39:49.120545,2026-04-23 03:39:49.120545,1169,field,referral,,3037.175274810792,34,0.13672243700569484,0.370653373479488,Sul
ORD-004001,2026-04-24 17:39:49.120551,2026-04-24 17:39:49.120551,7057,digital,referral,,5562.790455766278,8,0.26027329147335637,0.40522620356354583,Norte
ORD-004003,2026-04-23 22:39:49.120553,2026-04-23 22:39:49.120553,5094,partner,referral,ok,5117.883330184472,151,0.007118708913154048,0.4314724064902635,Sudeste
ORD-004004,2026-04-23 05:39:49.120555,2026-04-23 05:39:49.120555,7943,field,referral,,4201.204868424524,81,0.26401735201793286,0.32333601919195637,Nordeste
ORD-004005,2026-04-22 22:39:49.120558,2026-04-22 22:39:49.120558,6562,field,,ok,5353.519420925608,14,0.26681881827797194,0.46777918095003224,Nordeste
ORD-004006,2026-04-24 07:39:49.120560,2026-04-24 07:39:49.120560,8084,digital,referral,,4614.056475717106,136,0.1960297826427682,0.2998487857392073,Centro-Oeste
ORD-004007,2026-04-23 12:39:49.120562,2026-04-23 12:39:49.120562,5143,field,,,6097.633430898295,57,0.03487527153541401,0.26234191793615586,Nordeste
ORD-004008,2026-04-24 10:39:49.120564,2026-04-24 10:39:49.120564,1071,digital,referral,,4681.449462669011,195,0.26280482366906877,0.3798893328041519,Centro-Oeste
ORD-004009,2026-04-24 13:39:49.120567,2026-04-24 13:39:49.120567,2175,partner,,,6088.713199896815,196,0.26995916933377595,0.36156383023587974,Centro-Oeste
ORD-004010,2026-04-24 02:39:49.120569,2026-04-24 02:39:49.120569,5129,field,,,,110,0.06031400879170211,0.3614367804428563,Sul
ORD-004011,2026-04-23 01:39:49.120571,2026-04-23 01:39:49.120571,4576,telesales,referral,,5051.062827854194,95,0.28204910039377407,0.4312257073348677,Sul
ORD-004012,2026-04-23 10:39:49.120573,2026-04-23 10:39:49.120573,8148,partner,referral,,4022.565843982993,89,0.2643124536745805,0.35849687716018025,Sudeste
ORD-004013,2026-04-23 20:39:49.120575,2026-04-23 20:39:49.120575,4704,partner,,ok,,121,0.06146293312884643,0.37504414472114794,Sul
ORD-004014,2026-04-24 05:39:49.120577,2026-04-24 05:39:49.120577,8740,digital,,,5890.200695286151,181,0.11814621660206842,0.458768206281977,Centro-Oeste
ORD-004015,2026-04-24 12:39:49.120579,2026-04-24 12:39:49.120579,2689,digital,,ok,5566.904918251584,128,0.10100363857042818,0.3713344780311724,Norte
ORD-004016,2026-04-24 06:39:49.120582,2026-04-24 06:39:49.120582,4463,telesales,referral,,2092.227973089034,20,0.1494679176371202,0.38954072274074814,Sul
ORD-004016,2026-04-24 11:39:49.120584,2026-04-24 11:39:49.120584,7806,digital,referral,,5358.594762379758,40,0.2667000846118664,0.23658285197756873,Nordeste
ORD-004018,2026-04-24 10:39:49.120587,2026-04-24 10:39:49.120587,2116,field,,,5212.977655687122,126,0.2623042069148392,0.647532118453656,Centro-Oeste
ORD-004019,2026-04-23 10:39:49.120590,2026-04-23 10:39:49.120590,3892,field,referral,ok,,74,0.05270181788675445,0.222732615877591,Nordeste
ORD-004020,2026-04-24 12:39:49.120592,2026-04-24 12:39:49.120592,7765,field,referral,ok,3497.6352636442016,96,0.16533984968565976,0.3068536518708422,Sul
ORD-004021,2026-04-24 16:39:49.120594,2026-04-24 16:39:49.120594,6300,digital,,,2591.3097304819107,80,0.16021025441095876,0.3044346173758187,Nordeste
ORD-004022,2026-04-23 17:39:49.120596,2026-04-23 17:39:49.120596,8001,partner,referral,ok,4094.9617233156428,119,0.1351194855625789,0.5186412415119319,Sudeste
ORD-004023,2026-04-24 05:39:49.120598,2026-04-24 05:39:49.120598,5641,partner,,,4287.014954032121,46,0.21441293921698154,0.3019520501378356,Sudeste
ORD-004024,2026-04-23 21:39:49.120600,2026-04-23 21:39:49.120600,8731,field,referral,,5456.396136430215,15,0.19379091569346518,0.38535035503059983,Centro-Oeste
ORD-004025,2026-04-24 12:39:49.120603,2026-04-24 12:39:49.120603,8895,digital,referral,,4823.25643740067,47,0.08253225714902053,0.30497873667909253,Centro-Oeste
ORD-004026,2026-04-24 09:39:49.120605,2026-04-24 09:39:49.120605,9770,telesales,,,3228.110261634801,133,0.10445142594594481,0.2667922351384134,Norte
ORD-004027,2026-04-23 22:39:49.120607,2026-04-23 22:39:49.120607,2098,field,referral,,4786.649189933814,121,0.2665104839145917,0.39562842823884853,Sul
ORD-004028,2026-04-23 10:39:49.120609,2026-04-23 10:39:49.120609,6320,field,referral,,4195.145496715304,162,0.0977315691523633,0.29248269175025776,Nordeste
ORD-004029,2026-04-23 23:39:49.120611,2026-04-23 23:39:49.120611,2028,digital,referral,,3378.2085436026655,22,0.13322559502684644,0.3666071922233949,Nordeste
ORD-004030,2026-04-23 17:39:49.120613,2026-04-23 17:39:49.120613,3059,partner,referral,,2592.591307473147,29,0.29186899859763765,0.4001354017575448,Nordeste
ORD-004031,2026-04-23 18:39:49.120615,2026-04-23 18:39:49.120615,3702,partner,,,5249.764002030609,26,0.25718425573611264,0.5025403918206472,Nordeste
ORD-004032,2026-04-24 06:39:49.120617,2026-04-24 06:39:49.120617,6814,field,,ok,5035.676579375361,112,0.2096888816906541,0.24902600307439426,Sudeste
ORD-004033,2026-04-24 05:39:49.120620,2026-04-24 05:39:49.120620,4880,telesales,referral,ok,5168.122833937088,115,0.09120681636435131,0.33777478427785695,Centro-Oeste
ORD-004034,2026-04-23 22:39:49.120622,2026-04-23 22:39:49.120622,8781,field,,,,32,0.188624997300686,0.3410824481943209,Sul
ORD-004035,2026-04-24 17:39:49.120624,2026-04-24 17:39:49.120624,3686,digital,,,4705.295834522117,90,0.19260606838749658,0.3500742475500208,Sul
ORD-004036,2026-04-23 10:39:49.120626,2026-04-23 10:39:49.120626,6554,field,referral,,2849.5630235193025,11,0.12346864249936015,0.5555041058332719,Nordeste
ORD-004037,2026-04-23 14:39:49.120628,2026-04-23 14:39:49.120628,7867,digital,,ok,3316.1006257777435,122,0.01083554808347481,0.3361333949108912,Sul
ORD-004038,2026-04-24 04:39:49.120630,2026-04-24 04:39:49.120630,9821,digital,referral,,4540.478639698002,114,0.10995854278961859,0.14835283219642,Sudeste
ORD-004039,2026-04-24 01:39:49.120632,2026-04-24 01:39:49.120632,3207,field,referral,,4814.823636386614,6,0.1524400417807385,0.33412553104609827,Sul
ORD-004040,2026-04-24 03:39:49.120634,2026-04-24 03:39:49.120634,7601,field,referral,ok,2545.4185248727654,18,0.2850426526227672,0.3405298229757474,Norte
ORD-004041,2026-04-23 12:39:49.120636,2026-04-23 12:39:49.120636,1762,partner,,,3230.9463428368344,141,0.2182487984973851,0.33071666963252,Centro-Oeste
ORD-004042,2026-04-23 07:39:49.120638,2026-04-23 07:39:49.120638,5890,field,referral,,4061.528596700117,179,0.03237799570752837,0.29250846417203197,Sudeste
ORD-004043,2026-04-24 13:39:49.120641,2026-04-24 13:39:49.120641,4723,partner,referral,ok,5650.222479492351,170,0.09042669109705119,0.24429586910821058,Nordeste
ORD-004044,2026-04-23 23:39:49.120643,2026-04-23 23:39:49.120643,9625,partner,,ok,3524.2766965605365,113,0.15650516464823075,0.5227592831736408,Sudeste
ORD-004045,2026-04-24 18:39:49.120645,2026-04-24 18:39:49.120645,7959,telesales,referral,,4668.690339354093,105,0.13533458265957218,0.37546347775503136,Sudeste
ORD-004046,2026-04-23 21:39:49.120647,2026-04-23 21:39:49.120647,9344,partner,referral,,4794.471168760897,161,0.0015368081444260494,0.33462077793873285,Norte
ORD-004047,2026-04-24 07:39:49.120649,2026-04-24 07:39:49.120649,8654,telesales,,,4200.369809131832,168,0.28053000063250866,0.5202100773280649,Sul
ORD-004048,2026-04-24 03:39:49.120651,2026-04-24 03:39:49.120651,4695,field,,,4821.624045791322,181,0.2712119364806,0.2805073852133284,Sul
ORD-004049,2026-04-23 21:39:49.120653,2026-04-23 21:39:49.120653,7599,digital,referral,,2886.099834523504,80,0.2771233711317588,0.3981926728153342,Nordeste
ORD-004050,2026-04-24 03:39:49.120655,2026-04-24 03:39:49.120655,1274,digital,,,3713.05536172566,95,0.12856645491655413,0.2500750891929297,Norte
ORD-004051,2026-04-24 00:39:49.120657,2026-04-24 00:39:49.120657,6020,field,referral,ok,6221.231828962674,16,0.2500126520785324,0.41006067704208055,Norte
ORD-004052,2026-04-23 07:39:49.120659,2026-04-23 07:39:49.120659,1425,telesales,referral,ok,6305.717882397131,35,0.21256118126025994,0.2592403765905845,Norte
ORD-004053,2026-04-23 04:39:49.120661,2026-04-23 04:39:49.120661,7517,field,,ok,,76,0.15352348280938985,0.3876370444874791,Norte
ORD-004054,2026-04-24 18:39:49.120664,2026-04-24 18:39:49.120664,9699,digital,referral,ok,5820.470627944377,162,0.023139653627842427,0.5062588623121318,Nordeste
ORD-004055,2026-04-24 01:39:49.120666,2026-04-24 01:39:49.120666,7131,telesales,referral,,2308.9069727522847,89,0.05035559859439873,0.3574759675509287,Sudeste
ORD-004056,2026-04-23 03:39:49.120668,2026-04-23 03:39:49.120668,8558,field,,,3361.564937647716,117,0.07146993211778536,0.1745934828529049,Sudeste
ORD-004057,2026-04-23 18:39:49.120670,2026-04-23 18:39:49.120670,3109,field,referral,,4126.678116386266,173,0.268773205336891,0.3528617184523725,Centro-Oeste
ORD-004058,2026-04-24 09:39:49.120672,2026-04-24 09:39:49.120672,9944,partner,referral,,7398.770311696848,95,0.19961047173731203,0.388436161582393,Sudeste
ORD-004059,2026-04-23 15:39:49.120674,2026-04-23 15:39:49.120674,5956,partner,referral,,4124.299230592267,67,0.29490929770625784,0.4220787184634057,Norte
ORD-004060,2026-04-24 12:39:49.120676,2026-04-24 12:39:49.120676,7069,partner,referral,ok,5393.885159547808,146,0.16992959431832724,0.46788731947864437,Sul
ORD-004061,2026-04-24 17:39:49.120678,2026-04-24 17:39:49.120678,7934,digital,referral,,4954.046433905816,63,0.025411412688267732,0.4719656514326852,Norte
ORD-004062,2026-04-23 13:39:49.120680,2026-04-23 13:39:49.120680,6755,field,referral,,4927.34815287745,78,0.14332895149688207,0.339524812957861,Nordeste
